smpn_1_paringin,103,smpn_1_paringin
smpn_2_awayan,104,smpn_2_awayan
smpn_2_batumandi,105,smpn_2_batumandi
smpn_2_halong,106,smpn_2_halong
smpn_2_juai,107,smpn_2_juai
smpn_2_lampihong,108,smpn_2_lampihong
smpn_2_paringin,109,smpn_2_paringin
smpn_3_awayan,110,smpn_3_awayan
smpn_3_batumandi,111,smpn_3_batumandi
smpn_3_halong,112,smpn_3_halong
smpn_3_paringin,113,smpn_3_paringin
smpn_4_awayan,114,smpn_4_awayan
smpn_4_batumandi,397,smpn_4_batumandi
smpn_4_halong,115,smpn_4_halong
smpn_4_paringin,116,smpn_4_paringin
smpn_5_halong,117,smpn_5_halong
smpn_5_paringin,118,smpn_5_paringin
smpn_6_halong_satu_atap,592,smpn_6_halong_satu_atap
smpn_satu_atap_libaru_sungkai,614,smpn_satu_atap_libaru_sungkai
smps_ikhwanul_muslimin,591,smps_ikhwanul_muslimin
tk_harapan_bangsa,300,tk_harapan_bangsa
tk_negeri_pembina_awayan,607,tk_negeri_pembina_awayan
tk_negeri_pembina_batumandi,264,tk_negeri_pembina_batumandi
tk_negeri_pembina_juai,292,tk_negeri_pembina_juai
tk_negeri_pembina_paringin,183,tk_negeri_pembina_paringin
tk_negeri_pembina_paringin_selatan,608,tk_negeri_pembina_paringin_selatan
sdlb_negeri_paringin,178,sdlb_negeri_paringin
upt_kecamatan_tebing_tinggi,88,upt_kecamatan_tebing_tinggi
upt_kecamatan_paringin_selatan,89,upt_kecamatan_paringin_selatan
upt_kecamatan_paringin,83,upt_kecamatan_paringin
upt_kecamatan_lampihong,82,upt_kecamatan_lampihong
upt_kecamatan_juai,86,upt_kecamatan_juai
upt_kecamatan_halong,87,upt_kecamatan_halong
upt_kecamatan_batumandi,84,upt_kecamatan_batumandi
upt_kecamatan_awayan,85,upt_kecamatan_awayan
min_tariwin,249,min_tariwin
paud_terpadu_awayan,536,paud_terpadu_awayan
rumah_pintar,609,rumah_pintar
sdit_darul_fikri,590,sdit_darul_fikri
sd_kecil_ambata,532,sd_kecil_ambata
sd_kecil_ampinang,333,sd_kecil_ampinang
sd_kecil_hampang,337,sd_kecil_hampang
sd_kecil_kurihai,531,sd_kecil_kurihai
sd_kecil_libaru_sungkai,335,sd_kecil_libaru_sungkai
sd_kecil_mabulan,334,sd_kecil_mabulan
sd_kecil_papuyuan,144,sd_kecil_papuyuan
sd_kecil_rantau_paku,366,sd_kecil_rantau_paku
sd_kecil_raranum,365,sd_kecil_raranum
sd_kecil_simpang_nadong,535,sd_kecil_simpang_nadong
sd_kecil_tampaan,534,sd_kecil_tampaan
sd_kecil_tanjungan_jelamu,533,sd_kecil_tanjungan_jelamu
sd_kecil_tinggar,336,sd_kecil_tinggar
sdk_andamai,354,sdk_andamai
sdk_mapat,352,sdk_mapat
sdk_sawang,351,sdk_sawang
sdk_sisirin,353,sdk_sisirin
